SLICES,formation_energy_per_atom,band_gap,crystal_system
+ x a DDO c OOO o Ba Ba Ba Ba Nb Nb Nb Se Se Se Se Se Se Se Se Se Se Se Se 0 7 ooo 0 8 oo+ 0 17 o-+ 0 15 -o+ 0 13 -oo 0 13 o-o 0 11 ooo 0 12 ooo 0 5 o-o 0 5 -oo 0 18 ooo 0 16 ooo 0 9 ooo 0 10 ooo 1 8 ooo 1 18 o-o 1 7 ooo 1 16 -oo 1 14 -oo 1 14 o-o 1 12 oo- 1 11 ooo 1 17 ooo 1 15 ooo 1 10 oo- 1 9 ooo 2 16 ooo 2 15 oo+ 2 12 ooo 2 10 ooo 2 18 ooo 2 7 o+o 2 7 +oo 2 17 oo+ 2 9 +oo 2 14 ooo 2 11 o+o 2 13 ooo 3 6 +oo 3 6 o+o 3 15 ooo 3 16 ooo 3 11 ooo 3 9 ooo 3 8 o+o 3 8 +oo 3 17 ooo 3 18 ooo 3 10 +o- 3 12 o+- 3 13 oo- 3 14 ooo 4 10 o-- 4 14 --o 4 12 -o- 4 17 o-o 4 7 oo- 4 15 -oo 5 13 ooo 5 10 +oo 5 12 o+o 5 18 +oo 5 16 o+o 5 7 ++o 6 14 --o 6 9 o-o 6 11 -oo 6 17 o-o 6 15 -oo 6 8 ooo ,-1.5120041504276316,0.0,monoclinic
+ v b OOO c OOO d OOO e OOO o Lu Lu Lu Pb C 0 4 ooo 0 4 +oo 0 3 ooo 0 3 oo- 0 3 o-o 0 3 o-- 1 4 ooo 1 4 o+o 1 3 ooo 1 3 oo- 1 3 -oo 1 3 -o- 2 4 ooo 2 4 oo+ 2 3 ooo 2 3 o-o 2 3 -oo 2 3 --o ,-0.5676045199999997,0.0,cubic
o x a DDO c OOO o Na Na H H H H S S S S O O O O O O O O 0 16 oo+ 0 4 ooo 0 2 oo+ 0 12 ooo 0 14 oo+ 0 15 +oo 0 13 +o+ 0 17 o+o 1 16 -oo 1 12 o-- 1 17 oo- 1 14 o-o 1 15 oo- 1 3 oo- 1 13 ooo 1 5 ooo 2 16 ooo 3 17 ooo 4 16 oo+ 5 17 oo- 6 7 --o 6 8 o-o 7 9 +oo 8 10 ooo 8 14 ooo 8 12 ooo 9 15 ooo 9 13 ooo 9 11 ooo ,-1.6307488364224136,3.7876,monoclinic
o w a DDD b OOO m OOO o Li Y Mo Mo O O O O O O O O 0 4 oo- 0 7 o-o 0 8 ooo 0 10 ooo 0 9 +oo 0 6 ooo 0 11 o-o 0 5 +o+ 1 9 oo- 1 7 ooo 1 10 oo- 1 5 ooo 1 6 oo- 1 4 oo- 1 11 ooo 1 8 ooo 2 5 ooo 2 11 -oo 2 10 ooo 2 4 o+o 3 8 --- 3 6 -o- 3 7 o-o 3 9 ooo ,-2.497561790833334,3.225,tetragonal
+ w n OOO b OOD e OOO o Pm Pm Pm Pm Pm Pm Au Au 0 5 -o- 0 5 -oo 0 7 -oo 0 7 ooo 0 1 --o 0 1 ooo 0 6 oo- 0 6 ooo 0 2 ooo 0 2 o-o 0 4 oo- 0 4 ooo 1 6 oo- 1 6 ooo 1 5 o+- 1 5 o+o 1 7 o+o 1 7 ooo 1 2 ooo 1 2 +oo 1 3 oo- 1 3 ooo 2 3 -o- 2 3 -oo 2 7 -oo 2 7 o+o 2 4 o+- 2 4 o+o 2 6 oo- 2 6 ooo 3 4 ooo 3 4 ++o 3 5 o+o 3 5 ooo 3 6 ooo 3 6 +oo 3 7 ooo 3 7 oo+ 4 6 ooo 4 6 o-o 4 5 -oo 4 5 ooo 4 7 ooo 4 7 oo+ 5 6 o-o 5 6 +oo 5 7 ooo 5 7 oo+ ,-0.2319424656249991,0.0,hexagonal
+ x b DOD c ODO o Tm Tm Tm Tm As As As As S S S S 0 11 --o 0 11 -oo 0 11 o-o 0 11 ooo 0 5 -o+ 0 5 oo+ 0 8 ooo 0 7 o-o 0 7 ooo 1 10 --o 1 10 -oo 1 10 o-o 1 10 ooo 1 4 -oo 1 4 ooo 1 6 o-o 1 6 ooo 1 9 ooo 2 7 oo- 2 7 +o- 2 9 ooo 2 9 o+o 2 9 +oo 2 9 ++o 2 5 ooo 2 5 o+o 2 10 ooo 3 8 ooo 3 8 o+o 3 8 +oo 3 8 ++o 3 6 ooo 3 6 +oo 3 4 ooo 3 4 o+o 3 11 ooo 4 6 o-o 4 6 ooo 4 6 +-o 4 6 +oo 5 7 o-- 5 7 oo- 5 7 +-- 5 7 +o- ,-1.6884587915972216,0.0403000000000002,orthorhombic
o w a ODD b OOO j OOO o Tl Sb Se Se 0 2 -oo 0 2 o+o 0 3 -o- 0 3 -oo 0 3 o+- 0 3 o+o 1 2 o-o 1 2 o-+ 1 2 +oo 1 2 +o+ 1 3 ooo ,-0.5316842420052081,0.3181000000000002,orthorhombic
+ w a DDD b OOO g OOO o Rb Rb Te Br Br Br Br Br Br 0 8 oo- 0 8 ooo 0 4 ooo 0 4 +o+ 0 3 o-o 0 3 +o+ 0 5 ooo 0 5 o-o 0 7 oo+ 0 7 o-o 0 6 ooo 0 6 +oo 1 8 -o- 1 8 o+o 1 5 -oo 1 5 ooo 1 6 o+o 1 6 ooo 1 7 -oo 1 7 oo+ 1 4 o++ 1 4 ooo 1 3 ooo 1 3 oo+ 2 5 --- 2 7 --o 2 8 -o- 2 3 o-o 2 4 ooo 2 6 ooo ,-1.4144940966666668,2.2447,tetragonal
+ t a ODD a DOD b OOO c OOO d OOO e OOO o Li Gd Tl Tl 0 3 --- 0 3 --o 0 3 o-- 0 3 -o- 0 1 --o 0 1 -o- 0 1 -oo 0 1 o-- 0 1 o-o 0 1 oo- 0 2 -oo 0 2 o-o 0 2 oo- 0 2 ooo 1 2 ooo 1 2 oo+ 1 2 +oo 1 2 o+o 1 3 -oo 1 3 o-o 1 3 oo- 1 3 ooo 2 3 --o 2 3 -o- 2 3 -oo 2 3 o-- 2 3 o-o 2 3 oo- ,-0.2969017699999998,0.0,cubic
+ y c OOO o Li Li Li Li Mn Co Co Co O O O O O O O O 0 9 ooo 0 13 ooo 0 12 ooo 0 11 ooo 0 15 ooo 0 8 ooo 1 10 --o 1 14 -oo 1 13 o-o 1 8 o-o 1 12 ooo 1 9 ooo 2 14 ooo 2 11 ooo 2 15 ooo 2 10 ooo 2 9 +oo 2 13 +oo 3 8 o-o 3 12 ooo 3 15 o-o 3 10 o-o 3 14 ooo 3 11 ooo 4 12 ooo 4 8 oo- 4 11 oo- 4 14 ooo 4 10 oo- 4 15 ooo 5 13 o-o 5 9 oo- 5 8 o-- 5 15 o-o 5 11 oo- 5 12 ooo 6 14 -oo 6 10 -o- 6 9 oo- 6 12 ooo 6 8 oo- 6 13 ooo 7 10 o-- 7 15 o-o 7 11 oo- 7 14 ooo 7 13 +-o 7 9 +o- ,-1.7761986560165235,0.7245999999999997,monoclinic
o w a ODD b OOO j OOO o Zr Zr Zr Zr Al Al Al Al Os Os Os Os 0 8 -oo 0 8 o+o 0 6 -oo 0 6 ooo 0 9 ooo 0 4 -oo 0 4 -+o 0 4 o+o 0 1 -oo 0 1 ooo 0 1 o+o 0 7 o+o 0 7 ooo 0 11 ooo 0 3 oo- 0 10 ooo 1 7 ooo 1 4 -oo 1 4 o+o 1 4 ooo 1 11 o-o 1 11 +oo 1 6 ooo 1 10 ooo 1 10 o-o 1 9 ooo 1 9 +oo 1 8 ooo 1 2 ooo 2 11 o-o 2 11 +oo 2 7 oo+ 2 3 o-o 2 3 ooo 2 3 +oo 2 5 -oo 2 5 o+o 2 5 ooo 2 10 ooo 2 10 o-o 2 9 ooo 2 9 +oo 2 6 oo+ 2 8 oo+ 3 9 ooo 3 5 -oo 3 5 -+o 3 5 o+o 3 8 -o+ 3 8 o++ 3 6 -o+ 3 6 oo+ 3 11 ooo 3 7 o++ 3 7 oo+ 3 10 ooo 4 10 o-o 4 8 ooo 4 6 o-o 4 11 +-o 4 7 +oo 4 9 +oo 5 10 o-o 5 8 oo+ 5 11 +-o 5 6 o-+ 5 9 +oo 5 7 +o+ 6 7 ooo 6 7 ++o 6 8 o+o 6 8 ooo 7 8 -oo 7 8 ooo 9 10 --o 9 10 ooo 9 11 ooo 9 11 o-o 10 11 ooo 10 11 +oo ,-0.51497423,0.0,orthorhombic
+ w n OOO b OOO e OOO o La Ga Ga Rh Rh Rh 0 5 --- 0 5 --o 0 5 oo- 0 5 ooo 0 1 --o 0 1 ooo 0 1 o-o 0 4 oo- 0 4 ooo 0 4 o-- 0 4 o-o 0 3 -o- 0 3 -oo 0 3 oo- 0 3 ooo 0 2 -oo 0 2 --o 0 2 ooo 0 0 oo+ 1 4 oo- 1 4 ooo 1 3 o+- 1 3 o+o 1 5 oo- 1 5 ooo 2 5 oo- 2 5 ooo 2 3 oo- 2 3 ooo 2 4 +o- 2 4 +oo 3 4 o-o 3 4 +oo 3 5 ooo 3 5 o-o 4 5 -oo 4 5 ooo ,-0.8144325016666656,0.0,hexagonal
+ w a ECC n OOO e OOO o La Sm S S 0 2 o-o 0 2 -oo 0 2 oo- 0 3 --o 0 3 o-- 0 3 -o- 1 3 o-o 1 3 -oo 1 3 oo- 1 2 oo+ 1 2 +oo 1 2 o+o ,-2.3481264815625007,0.0,trigonal
+ w a DDO b OOD c OOD o Y Y Co Co Ge Ge Ge Ge 0 3 o-- 0 3 o-o 0 3 +o- 0 3 +oo 0 6 o-o 0 6 +oo 0 7 oo- 0 7 ooo 0 2 ooo 0 5 o-- 0 5 o-o 0 5 +o- 0 5 +oo 0 4 o-o 0 4 +oo 1 4 -oo 1 4 -o+ 1 4 o+o 1 4 o++ 1 5 -oo 1 5 o+o 1 6 ooo 1 6 oo+ 1 2 -oo 1 2 -o+ 1 2 o+o 1 2 o++ 1 3 ooo 1 7 -oo 1 7 o+o 2 4 ooo 2 7 oo- 2 7 ooo 2 6 o-o 2 6 +oo 3 7 -oo 3 7 o+o 3 6 ooo 3 6 oo+ 3 5 ooo 4 5 oo- 4 5 ooo ,-0.6326217129166674,0.0,orthorhombic
o x a DDO c OOO o Na Li Li Li V V V V O O O O O O O O O O O O 0 9 ooo 0 15 oo- 0 14 ooo 0 19 o-- 0 18 +oo 0 8 oo- 1 19 o-o 1 9 ooo 1 16 o-o 1 17 +oo 1 18 +oo 1 8 ooo 2 10 oo- 2 16 -oo 2 19 -o- 2 18 o+o 2 11 ooo 2 17 o+- 3 16 -oo 3 17 o+o 3 12 ooo 3 13 ooo 4 12 ooo 4 15 ooo 4 8 ooo 4 16 ooo 5 17 ooo 5 14 ooo 5 13 ooo 5 9 ooo 6 18 oo+ 6 10 ooo 6 13 ooo 6 14 oo+ 7 11 ooo 7 15 oo- 7 12 ooo 7 19 oo- ,-2.393458977327588,3.0399,monoclinic
+ t a ODD a DOD b OOO c OOO d OOO e OOO o Cs Cs Na Pr F F F F F F 0 8 ooo 0 8 o+o 0 4 oo+ 0 4 o+o 0 6 ooo 0 6 +oo 0 5 o+o 0 5 +oo 0 7 oo+ 0 7 +oo 0 9 ooo 0 9 oo+ 1 5 oo- 1 5 ooo 1 7 o-o 1 7 ooo 1 4 -oo 1 4 ooo 1 6 o-o 1 6 oo- 1 8 -oo 1 8 oo- 1 9 -oo 1 9 o-o 2 5 ooo 2 7 ooo 2 6 ooo 2 4 ooo 2 8 ooo 2 9 ooo 3 9 --o 3 8 -o- 3 4 -oo 3 6 o-- 3 7 o-o 3 5 oo- ,-3.51872519424138,6.7914,cubic
o x a DDO j OOO o Hf Sb Sb Sb Sb Mo 0 1 -oo 0 1 ooo 0 4 -o+ 0 4 oo+ 0 3 -oo 0 3 -+o 0 3 o+o 0 5 -++ 0 2 o+o 1 2 o+o 1 2 ooo 1 2 ++o 1 5 o+o 1 4 +oo 1 4 ooo 2 5 -oo 2 5 ooo 3 4 o-+ 3 4 oo+ 3 4 +o+ 3 5 -o+ 3 5 oo+ 4 5 -oo 4 5 -+o 4 5 o+o 4 4 +oo ,-0.3390241300000009,0.1391000000000009,monoclinic
+ w a DDO b OOD c OOD o Nd Nd Pd Pd 0 3 o-o 0 3 o-+ 0 3 +oo 0 3 +o+ 0 2 ooo 0 2 o-o 0 2 +oo 1 2 -o- 1 2 -oo 1 2 o+- 1 2 o+o 1 3 -oo 1 3 o+o 1 3 ooo 2 3 ooo 2 3 oo+ ,-0.8140720350000006,0.0,orthorhombic
+ w n OOO b OOD e OOO o Ta Ta Co Co Co Co Co Co 0 6 oo- 0 6 ooo 0 2 -oo 0 2 o+o 0 5 oo- 0 5 ooo 0 4 o+o 0 4 ooo 0 3 -oo 0 3 ooo 0 7 oo- 0 7 ooo 1 4 ooo 1 4 oo+ 1 6 ooo 1 6 +oo 1 5 o-o 1 5 +oo 1 7 ooo 1 7 o-o 1 2 ooo 1 2 oo+ 1 3 ooo 1 3 oo+ 2 7 o-- 2 7 o-o 2 4 ooo 2 4 +oo 2 3 ooo 2 3 o-o 2 6 +o- 2 6 +oo 3 4 ooo 3 4 ++o 3 7 oo- 3 7 ooo 3 5 +o- 3 5 +oo 4 5 o-- 4 5 o-o 4 6 oo- 4 6 ooo 5 6 o+o 5 6 ooo 5 7 -oo 5 7 ooo 6 7 --o 6 7 ooo ,-0.2333357774999989,0.0,hexagonal
+ v a DDD b OOO g OOO c OOO o Ti Ti Ag 0 2 oo- 0 2 o+o 0 2 +oo 0 2 +++ 0 1 --- 0 1 -oo 0 1 o-o 0 1 oo+ 0 0 +o+ 0 0 o++ 1 2 oo- 1 2 o+o 1 2 +oo 1 2 +++ 1 1 +o+ 1 1 o++ 2 2 +o+ 2 2 o++ ,-0.0572730311111122,0.0,tetragonal
o z o Li Li Fe Fe P P H H H H O O O O O O O O O O 0 12 -oo 0 10 ooo 0 13 ooo 1 13 ooo 1 12 ooo 1 11 ooo 2 17 oo- 2 18 oo- 2 15 ooo 2 11 oo- 2 16 ooo 2 19 ooo 3 14 -oo 3 19 -o+ 3 16 -++ 3 18 ooo 3 17 o+o 3 10 o++ 4 10 ooo 4 19 o-o 4 16 ooo 4 12 ooo 5 11 -oo 5 13 ooo 5 17 ooo 5 18 ooo 6 14 o-o 7 15 ooo 8 15 ooo 9 14 ooo ,-2.0797581531666665,3.869,triclinic
+ w b OOO g OOO c DDO o U U U U Fe Fe Fe Fe Sn Sn 0 6 ooo 0 6 oo+ 0 8 o+o 0 8 o++ 0 9 ooo 0 9 oo+ 0 4 o+o 0 4 o++ 0 7 ooo 0 7 oo+ 1 9 ooo 1 9 oo+ 1 7 ooo 1 7 oo+ 1 6 +oo 1 6 +o+ 1 5 ooo 1 5 oo+ 1 8 ++o 1 8 +++ 2 8 ooo 2 8 oo+ 2 6 ooo 2 6 oo+ 2 5 -oo 2 5 -o+ 2 4 ooo 2 4 oo+ 2 9 ooo 2 9 oo+ 3 4 ooo 3 4 oo+ 3 7 o-o 3 7 o-+ 3 9 ooo 3 9 oo+ 3 8 +oo 3 8 +o+ 3 5 ooo 3 5 oo+ 4 8 ooo 4 7 o-o 4 9 ooo 5 9 ooo 5 8 +oo 5 6 +oo 6 8 o+o 6 9 ooo 7 9 ooo 7 8 ++o 8 8 oo+ 9 9 oo+ ,-0.1510323319999997,0.0,tetragonal
+ w a DDD b OOO c OOO o Tb Tb Al Ni Ni 0 2 ooo 0 2 +oo 0 2 +o+ 0 2 +++ 0 3 o-- 0 3 ooo 0 3 +oo 0 1 o-- 0 1 o-o 0 1 ooo 0 1 +-o 0 1 +o+ 0 4 ooo 0 4 oo+ 0 4 o-o 1 2 ooo 1 2 o+o 1 2 o++ 1 2 +++ 1 4 -oo 1 4 ooo 1 4 o++ 1 3 o+o 1 3 oo- 1 3 ooo 2 4 --- 2 4 -oo 2 3 o-- 2 3 ooo 3 4 -oo 3 4 oo+ ,-0.5297233060000004,0.0,orthorhombic
+ w a DDD b OOO c OOO o Ce Co Co Co Co Co Co Co Co Co Co Mo Mo 0 12 o-- 0 3 --- 0 3 o-- 0 8 o-o 0 8 ooo 0 1 --o 0 1 o-o 0 9 -o- 0 5 -o- 0 5 ooo 0 2 -o- 0 2 oo- 0 7 -oo 0 7 o-o 0 4 -oo 0 4 ooo 0 10 o-o 0 6 oo- 0 6 ooo 0 11 ooo 1 7 ooo 1 3 oo- 1 10 ooo 1 10 +oo 1 5 o+o 1 8 +oo 1 12 +oo 1 11 +oo 1 6 ++o 1 4 o+o 2 6 ooo 2 3 o-o 2 12 ooo 2 11 ooo 2 8 oo+ 2 9 -oo 2 9 ooo 2 5 ooo 2 7 oo+ 2 4 oo+ 3 10 ooo 3 9 ooo 3 7 oo+ 3 12 ooo 3 12 +oo 3 6 o+o 3 8 +o+ 3 5 o+o 4 5 ooo 4 8 ooo 4 11 ooo 4 11 +oo 4 6 +oo 4 7 ooo 4 10 ooo 4 9 ooo 5 10 o-o 5 11 ooo 5 6 ooo 5 6 +oo 5 12 +-o 5 9 ooo 6 12 o-o 6 9 -oo 6 10 o-o 6 11 ooo 7 12 oo- 7 10 ooo 7 8 ooo 7 8 +oo 7 9 oo- 7 11 +oo 8 9 -o- 8 11 ooo 8 12 oo- 8 10 ooo 9 11 ooo 9 11 +oo 9 10 ooo 9 12 ooo 9 12 +oo 10 11 ooo 10 11 +oo 10 12 ooo 10 12 +oo 11 12 ooo ,-0.02680595423077,0.0,orthorhombic
o t a ODD a DOD b OOO c OOO d OOO l OOO o K Sr Hf Bi O O O O O O 0 7 o-o 0 7 ooo 0 5 o-o 0 5 oo- 0 4 -oo 0 4 ooo 0 8 -oo 0 8 o-o 0 6 -oo 0 6 oo- 0 9 oo- 0 9 ooo 1 8 ooo 1 8 oo+ 1 6 ooo 1 6 o+o 1 5 ooo 1 5 +oo 1 7 oo+ 1 7 +oo 1 4 oo+ 1 4 o+o 1 9 o+o 1 9 +oo 2 9 ooo 2 7 ooo 2 5 ooo 2 4 ooo 2 6 ooo 2 8 ooo 3 8 --o 3 6 -o- 3 4 -oo 3 5 o-- 3 7 o-o 3 9 oo- ,-2.647037458966667,1.1399,cubic
+ w a DDO b OOO c OOO o Zn Ag 0 1 ooo 0 1 oo+ 0 1 o+o 0 1 o++ 0 1 +oo 0 1 +o+ 0 1 ++o 0 1 +++ 0 0 ++o 0 0 o+o 0 0 +oo 1 1 ++o 1 1 o+o 1 1 +oo ,-0.0163545133333333,0.0,orthorhombic
+ t a ODD a DOD b OOO c OOO d OOO e OOO o Ca Zr Rh Rh 0 3 --- 0 3 --o 0 3 o-- 0 3 -o- 0 1 --o 0 1 -o- 0 1 -oo 0 1 o-- 0 1 o-o 0 1 oo- 0 2 -oo 0 2 o-o 0 2 oo- 0 2 ooo 1 2 ooo 1 2 oo+ 1 2 +oo 1 2 o+o 1 3 -oo 1 3 o-o 1 3 oo- 1 3 ooo 2 3 --o 2 3 -o- 2 3 -oo 2 3 o-- 2 3 o-o 2 3 oo- ,-0.5695847549999993,0.0,cubic
+ t a ODD a DOD b OOO c OOO d OOO e OOO o Rb Rb Rb Bi Br Br Br Br Br Br 0 8 ooo 0 8 o+o 0 4 oo+ 0 4 o+o 0 6 ooo 0 6 +oo 0 5 o+o 0 5 +oo 0 7 oo+ 0 7 +oo 0 9 ooo 0 9 oo+ 1 5 oo- 1 5 ooo 1 7 o-o 1 7 ooo 1 4 -oo 1 4 ooo 1 6 o-o 1 6 oo- 1 8 -oo 1 8 oo- 1 9 -oo 1 9 o-o 2 5 ooo 2 7 ooo 2 6 ooo 2 4 ooo 2 8 ooo 2 9 ooo 3 9 --o 3 8 -o- 3 4 -oo 3 6 o-- 3 7 o-o 3 5 oo- ,-1.65039689175,3.593,cubic
+ w n OOO b OOD e OOO o Ga Ga Au Au O O O O 0 5 --- 0 5 -o- 0 5 oo- 0 6 --o 0 6 o-o 0 6 ooo 1 4 --o 1 4 o-o 1 4 ooo 1 7 --o 1 7 -oo 1 7 ooo 2 7 ooo 2 5 ooo 3 6 ooo 3 4 ooo ,-1.5063615543750002,0.0,hexagonal
+ x a DDO c OOO o Mg Mg Ni Ni Ni O O O O O O O O 0 6 ooo 0 10 ooo 0 9 ooo 0 11 +oo 0 7 oo- 0 12 o+o 1 9 o-o 1 8 oo+ 1 10 -oo 1 12 ooo 1 11 ooo 1 5 ooo 2 11 o-o 2 7 --o 2 12 -oo 2 9 o-o 2 8 ooo 2 10 -oo 3 7 o-- 3 12 ooo 3 5 oo- 3 8 +oo 3 10 oo- 3 6 ooo 4 5 oo- 4 11 ooo 4 7 -o- 4 6 ooo 4 9 oo- 4 8 o+o ,-1.4415786492307698,1.1972,monoclinic
+ x b DOD c ODO o Tm Tm Tm Tm Ge Ge Ge Ge Pd Pd Pd Pd Pd Pd Pd Pd 0 12 oo- 0 8 -oo 0 8 ooo 0 10 o+- 0 5 -o- 0 5 oo- 0 14 -oo 0 14 ooo 0 15 oo- 0 11 ooo 0 9 oo- 0 13 o+o 0 4 ooo 1 8 -oo 1 12 ooo 1 15 -oo 1 15 ooo 1 14 -oo 1 4 -oo 1 4 ooo 1 10 o+o 1 9 -oo 1 9 ooo 1 5 -oo 1 11 ooo 1 13 o+o 2 10 ooo 2 10 +oo 2 9 o-o 2 13 oo+ 2 15 ooo 2 12 ooo 2 12 +oo 2 6 ooo 2 11 oo+ 2 7 oo+ 2 7 +o+ 2 14 o-+ 2 8 oo+ 3 13 ooo 3 13 +oo 3 9 o-o 3 11 ooo 3 11 +oo 3 15 ooo 3 6 ooo 3 6 +oo 3 14 o-o 3 10 +oo 3 7 +oo 3 8 ooo 3 12 +oo 4 11 ooo 4 15 ooo 4 13 o+o 4 9 ooo 4 8 ooo 4 14 ooo 5 15 ooo 5 9 ooo 5 12 +oo 5 8 oo+ 5 10 ++o 5 14 oo+ 6 10 ooo 6 12 ooo 6 13 ooo 6 9 o-o 6 11 ooo 6 15 ooo 7 10 oo- 7 14 --o 7 12 oo- 7 8 -oo 7 13 ooo 7 11 ooo 8 11 ooo 8 11 +oo 8 12 +o- 8 14 ooo 9 13 o+o 9 10 o+o 9 10 ++o 9 15 ooo 10 14 --+ 10 12 ooo 11 13 ooo 11 15 ooo 12 15 -oo 12 15 ooo 13 14 --o 13 14 o-o ,-0.9143330147916656,0.0,orthorhombic
o u a DDD b DOD c ODD d OOO l BBB o Th Th Th Th Th Th Th Th C C C C C C C C C C C C 0 15 oo- 0 12 oo- 0 18 oo- 0 17 oo- 0 10 ooo 0 9 ooo 0 13 oo- 0 8 ooo 0 16 +oo 1 19 o-o 1 16 o-o 1 12 ooo 1 10 o-o 1 9 o-o 1 17 o-o 1 14 ooo 1 13 ooo 1 8 oo+ 2 8 -oo 2 14 -oo 2 13 -oo 2 16 ooo 2 9 -oo 2 11 -oo 2 18 ooo 2 12 o+o 2 17 ooo 3 9 ooo 3 17 ooo 3 11 o++ 3 8 o++ 3 16 +o+ 3 13 ooo 3 15 ++o 3 12 ++o 3 19 +o+ 4 19 o-o 4 15 oo- 4 12 oo- 4 18 o-- 4 17 o-- 4 10 o-o 4 11 ooo 4 8 ooo 4 14 ooo 5 14 -o- 5 13 -o- 5 11 -oo 5 8 -oo 5 19 ooo 5 16 ooo 5 15 oo- 5 18 oo- 5 10 ooo 6 10 --o 6 9 --o 6 11 -oo 6 14 -oo 6 19 o-o 6 16 o-o 6 12 ooo 6 18 ooo 6 15 ooo 7 15 oo- 7 11 -oo 7 10 ooo 7 18 ooo 7 17 ooo 7 14 ooo 7 19 o-o 7 9 ooo 7 13 ooo 8 11 ooo 9 10 ooo 12 15 ooo 13 14 ooo 16 19 ooo 17 18 ooo ,-0.2645699894999992,0.0,cubic
+ v b OOO c OOO d OOO e OOO o Tl Tl Tl Sb 0 1 -oo 0 1 -+o 0 1 ooo 0 1 o+o 0 2 -oo 0 2 -o+ 0 2 ooo 0 2 oo+ 0 3 ooo 0 3 oo+ 0 3 o+o 0 3 o++ 1 3 ooo 1 3 oo+ 1 3 +oo 1 3 +o+ 1 2 o-o 1 2 o-+ 1 2 ooo 1 2 oo+ 2 3 ooo 2 3 o+o 2 3 +oo 2 3 ++o ,-0.0576574224999997,0.0,cubic
+ w b DOD c ODD d OOO o Ru Ru Ru Ru Se Se Se Se Se Se Se Se 0 6 -oo 0 10 -oo 0 7 -oo 0 8 ooo 0 5 ooo 0 9 ooo 1 4 oo- 1 8 ooo 1 9 oo- 1 6 ooo 1 7 oo- 1 11 ooo 2 5 o-o 2 8 ooo 2 4 ooo 2 11 o-o 2 7 o-o 2 10 ooo 3 11 --o 3 10 -o- 3 6 -oo 3 9 o-- 3 5 o-o 3 4 oo- 4 11 o-+ 5 10 -+o 6 9 +o- 7 8 ooo ,-0.7395663657291666,0.4790999999999998,cubic
+ x b DOD c ODO o Ge Ge Ge Ge Pd Pd Pd Pd 0 7 ooo 0 7 +oo 0 1 o+o 0 1 ++o 0 5 o+o 0 5 ++o 0 6 ooo 0 4 ooo 1 4 --o 1 4 o-o 1 6 -oo 1 6 ooo 1 5 ooo 1 7 ooo 2 5 ooo 2 5 +oo 2 7 ooo 2 7 +oo 2 3 oo+ 2 3 +o+ 2 4 o-+ 2 6 oo+ 3 6 -oo 3 6 ooo 3 4 -oo 3 4 ooo 3 7 oo- 3 5 o+- 4 5 o+- 4 5 ++- 4 6 ooo 4 6 o+o 5 7 o-o 5 7 ooo 6 7 ooo 6 7 +oo ,-0.4611656774999995,0.0,orthorhombic
+ w n OOO b OOD e OOO o Ti Ti Ti Ti Sn Sn 0 2 ooo 0 2 ++o 0 2 +oo 0 3 ooo 0 3 ++o 0 3 +oo 0 5 ooo 0 5 o-o 0 5 +oo 0 4 oo- 0 4 ooo 1 4 -oo 1 4 o+o 1 4 ooo 1 3 o+o 1 3 ooo 1 3 ++o 1 2 o++ 1 2 oo+ 1 2 +++ 1 5 ooo 1 5 oo+ 2 5 --o 2 5 ooo 2 5 o-o 2 4 -o- 2 4 --- 2 4 oo- 2 3 oo- 2 3 ooo 3 5 --o 3 5 ooo 3 5 o-o 3 4 -oo 3 4 --o 3 4 ooo ,-0.3331329372222231,0.0452000000000012,hexagonal
+ t a ODD a DOD b OOO c OOO d OOO e OOO o Cs K K Al F F F F F F 0 5 ooo 0 7 ooo 0 6 ooo 0 4 ooo 0 8 ooo 0 9 ooo 1 8 ooo 1 8 o+o 1 4 oo+ 1 4 o+o 1 6 ooo 1 6 +oo 1 5 o+o 1 5 +oo 1 7 oo+ 1 7 +oo 1 9 ooo 1 9 oo+ 2 5 oo- 2 5 ooo 2 7 o-o 2 7 ooo 2 4 -oo 2 4 ooo 2 6 o-o 2 6 oo- 2 8 -oo 2 8 oo- 2 9 -oo 2 9 o-o 3 9 --o 3 8 -o- 3 4 -oo 3 6 o-- 3 7 o-o 3 5 oo- ,-3.326547428893103,5.617900000000001,cubic
+ w a ECC n OOO e OOO o Gd Gd C Cl 0 3 +o+ 0 3 o++ 0 3 ++o 0 2 oo+ 0 2 +oo 0 2 o+o 1 2 o-o 1 2 -oo 1 2 oo- 1 3 oo+ 1 3 +oo 1 3 o+o ,-1.2443383499999996,0.0,trigonal
